title,summary,informative,sentiment,url,press
테슬라 주춤 현대차 약진…전기차 시장 '혼전',전기차 시장에서 테슬라의 독주 체제가 새로운 국면을 맞고 있습니다. 올해 상반기 국내에서는 현대차와 기아의 전기차가 테슬라보다  …,1,0,https://n.news.naver.com/mnews/article/422/0000552447?sid=101,연합뉴스TV
현대카드. “도심 속 여름휴가 즐기세요”…공연·전시 이벤트,"현대카드가 다양한 공연·전시 이벤트를 마련했다고 10일 밝혔다. 먼저, 오는 15일 광복절에는 신종 코로나바이러스 감염증(코로나 …",0,0,https://n.news.naver.com/mnews/article/119/0002629068?sid=101,데일리안
"세원이앤씨, 아람바이오와 PCR진단기기 글로벌 판권 계약 체결",세원이앤씨가 컨소시엄을 통해 이동형 신속진단 시스템 구축사업을 추진한다. 세원이앤씨는 패트리어트 컨소시엄이 분자진단기기 전문기업 …,1,1,https://n.news.naver.com/mnews/article/008/0004776809?sid=101,머니투데이
"대명아임레디, 쇼핑몰 및 간편결제 앱 서비스 확대 개편",대명스테이션은 고객 편의성 확대를 위해 자사의 회원 전용 온라인 쇼핑몰 ‘대명아임레디몰’을 새단장하고 레디캐시 앱의 제휴처를 확 …,0,0,https://n.news.naver.com/mnews/article/468/0000868354?sid=101,스포츠서울
"中 봉쇄에 K뷰티 '휘청'…아모레·LG생건, 2분기 실적 부진",K-뷰티 양대산맥인 아모레퍼시픽그룹과 LG생활건강이 올해 2분기 나란히 부진한 실적을 기록했다. 신종 코로나바이러스 감염증(코로 …,1,-1,https://n.news.naver.com/mnews/article/009/0004997791?sid=101,매일경제
기관 매도세에 맥 못추는 삼성전자,삼성전자의 주가가 개인과 외국인의 동반 순매수세에도 기관 투자가들의 대량 순매도로 지지부진한 흐름을 이어가고 있다. 9일 한국거 …,0,0,https://n.news.naver.com/mnews/article/014/0004880592?sid=101,파이낸셜뉴스
"신성이엔지, 반기 수주액 사상 첫 3000억 돌파",신성이엔지(011930)가 창사 이래 반기 기준 최대 규모 수주액을 달성했다. 신성이엔지 경기 분당 본사 전경 신성이엔지는 올  …,1,1,https://n.news.naver.com/mnews/article/018/0005282416?sid=101,이데일리
"美월풀 제친 LG전자, 가전 세계 1위 지켰다",2분기 매출액 19조원 역대최대 실적 발목 잡아온 자동차 전장 26분기 만에 흑자 전환에 성공 LG전자가 신성장동력으로 키우고  …,1,1,https://n.news.naver.com/mnews/article/009/0004998215?sid=101,매일경제
"삼성전자, 창사 이래 첫 임금협약 체결한다…노조와 최종 합의",삼성전자 노사가 10개월간의 교섭 끝에 임금협상에 최종 합의를 이뤘습니다. 이에 따라 삼성전자는 창사 이래 처음으로 노동조합과  …,0,0,https://n.news.naver.com/mnews/article/056/0011316884?sid=101,KBS
'페이코인' 급락에 다날 174억 '순손실'…가맹점도 '제자리',통합결제 비즈니스 기업 다날이 암호화폐 페이코인(PCI)을 통한 시세 차익을 얻지 못하면서 적자 전환했다. 지난해에는 페이코인  …,1,-1,https://n.news.naver.com/mnews/article/421/0006283151?sid=105,뉴스1
"팔수록 손해인데… 한전, 다음주 전력 수요 상승 전망에 부담↑",한국전력이 발전사로부터 전기를 사들이는 가격인 전력도매가격(SMP)이 상승하고 있다. 전기를 팔수록 손해인 구조에서 다음주 전력 …,1,-1,https://n.news.naver.com/mnews/article/417/0000840095?sid=101,머니S
"화물연대 ""하이트진로, 28억원 손배 소송·집단해고 취하해야""",임세원 김정현 기자 = 화물노동자들이 해고자 전원 복직 및 손해배상 소송 청구 철회를 요구하며 강도 높은 투쟁을 예고했다. 민주 …,0,0,https://n.news.naver.com/mnews/article/421/0006280701?sid=101,뉴스1
SK 'BBC'·삼성 '파운드리'·한화 '우주'…생존전략 다시 짜는 기업,국내 기업들이 새 성장동력 확보 차원의 사업 재편을 위한 미래 전략 구상에 나서고 있다. 올해 러시아와 우크라이나 전쟁부터 에너 …,1,0,https://n.news.naver.com/mnews/article/018/0005283415?sid=101,이데일리
"""어닝 서프라이즈에 활짝""…현대코퍼레이션 급등",현대코퍼레이션이 2분기 어닝 서프라이즈(깜짝 호실적 발표)에 힘입어 장 초반 주가가 급등하고 있다. 3일 오전 9시 27분 현대 …,1,1,https://n.news.naver.com/mnews/article/215/0001046537?sid=101,한국경제TV
"한전, 상반기에만 14조 영업손실 낼 듯",2분기 영업손실 6조 전망 연료비 급등에도 낮은 전기료 '팔수록 손해' 역마진 고착 전력수요 급증한 하반기 상반기 적자폭 넘을  …,1,-1,https://n.news.naver.com/mnews/article/009/0005002480?sid=101,매일경제
"포스코, 인니 크라카타우포스코에 제2고로·냉연공장 신설(종합)","기사내용 요약 28일 소공동 롯데호텔에서 협약식 인니 철강사업·新수도 건설 성공 협력 포스코·PTKP, 2고로·냉연공장 신설에  …",1,0,https://n.news.naver.com/mnews/article/003/0011333395?sid=101,뉴시스
"美 반도체 육성법, 통과 ‘초읽기’…이번 주 상하원 표결 추진","이번 주, 초반 ‘상원’ 후반 ‘하원’ 통과 목표 - SIA, “당파적 판단 안 돼…미국 미래 달려” 미국이 ‘반도체 육성법 …",0,0,https://n.news.naver.com/mnews/article/138/0002129325?sid=105,디지털데일리
"전기차 질주 계속된다...LG엔솔 ""매출 3배, 이익률 껑충"" 예고",LG에너지솔루션이 5년 안에 연매출 규모를 3배 이상으로 키우고 두 자릿수 영엽이익률을 달성하겠다는 중장기 사업전략을 발표했다. …,1,1,https://n.news.naver.com/mnews/article/008/0004775901?sid=101,머니투데이
"쌍용차, 미지급 임금 채권… 1300억규모 출자전환 추진",쌍용자동차는 26일 관계인집회를 앞두고 경영 정상화 방안의 일환으로 임직원의 미지급 임금채권에 대한 출자 전환을 추진한다. 14 …,1,0,https://n.news.naver.com/mnews/article/020/0003445448?sid=101,동아일보
올 영업손실 30조 예상… 전기요금 10월 인상후 더 올리나,오는 10월 전기요금 인상이 예고된 가운데 하반기 추가 인상 가능성이 제기되고 있다. 국제유가 등 연료비 상승세에 비해 전기요금 …,1,-1,https://n.news.naver.com/mnews/article/014/0004875714?sid=101,파이낸셜뉴스
코웨이 에어클린 항균필터 '화학물질저감 우수제품' 선정,코웨이의 제품이 화학물질저감 우수제품으로 인정받았다. 코웨이는 자사 공기청정기용 에어클린 항균필터가 환경부와 시민단체가 주관하는 …,0,0,https://n.news.naver.com/mnews/article/417/0000842475?sid=101,머니S
"터키항공, 이스탄불 무료 시티투어 재개한다",2022년 APEX 패신저 초이스 어워드 선정 '유럽 최고의 기내식' '유럽 최고의 항공기 좌석' 수상 터키항공은 국제선 환승객 …,0,0,https://n.news.naver.com/mnews/article/009/0004997580?sid=103,매일경제
[재택플러스] '말복' 치킨 게임‥불붙은 저가 경쟁,◀ 앵커 ▶ 요즘 치솟는 물가에 한동안 사라졌던 이른바 '착한 치킨' 경쟁이 화제죠. 오늘 무더위의 마지막 고비를 뜻하는 '말복 …,0,0,https://n.news.naver.com/mnews/article/214/0001215733?sid=101,MBC
"LS전선, 글로벌 해저 케이블 시장 확대...성장세 기대",LS전선이 글로벌 해저 케이블 시장에서 수주와 투자를 이어가며 사업 확대에 박차를 가하고 있다. 전 세계적으로 탄소중립 정책 이 …,1,1,https://n.news.naver.com/mnews/article/119/0002624546?sid=101,데일리안
[사랑방] 아주대와 LG전자 VS사업본부,◆아주대와 LG전자 VS사업본부는 10일 모빌리티 및 자동차 분야 교육·연구 협력을 위한 업무협약을 체결했다.,0,0,https://n.news.naver.com/mnews/article/025/0003216206?sid=102,중앙일보
"카카오뱅크, 모바일 운전면허증 계좌 개설 서비스","= 고진 디지털 플랫폼정부위원회 출범준비단장(왼쪽부터)과 윤호영 카카오뱅크 대표이사, 이상민 행정안전부장관이 지난 28일 오전  …",0,0,https://n.news.naver.com/mnews/article/421/0006248267?sid=101,뉴스1
"에코프로에이치엔, 현대제철·삼성엔지니어링에 446억원 규모 공급계약",현대제철 당진제철소에 SCR 설비 도입 삼성엔지니어링엔 온실가스 감축 설비 에코프로 관계사이자 대기오염 방지 및 사후처리 분야  …,1,1,https://n.news.naver.com/mnews/article/009/0004998122?sid=101,매일경제
"삼성에피스, 美 루센티스 시밀러 후발주자 등장에도 ""여유 있다""",[6월 '바이우비즈' 퍼스트시밀러로 미국 출시…시장 내 유일 품목 이달 獨 포마이콘 '시멜리' 인터체인저블 시밀러 허가…스웨덴  …,1,0,https://n.news.naver.com/mnews/article/008/0004783542?sid=101,머니투데이
'우영우'에 통 큰 베팅 KT...9년 만에 '시총 10조' 뚫었다,드라마 ‘이상한 변호사 우영우’는 원래 지상파 방송국에서 방영될 뻔했다. 하지만 방송사와 제작사 간 이견으로 협상이 진전되지 않 …,0,0,https://n.news.naver.com/mnews/article/469/0000689996?sid=105,한국일보
삼성 '더 각진 경험 제공' 갤Z폴드4·플립4 MZ 정조준,삼성전자가 새로운 폴더블폰 라인업 사전예약과 함께 다양한 온·오프라인 프로모션을 통해 젊은 고객층을 정조준한다. 삼성전자는 오는 …,0,0,https://n.news.naver.com/mnews/article/014/0004883066?sid=101,파이낸셜뉴스
"LG U+, 전국 25개 역사에 친환경 철도 광통신망 공급","LG유플러스가 전국 곳곳 역사에 친환경 철도 광통신망을 구축하기로 하고, 환경·사회·지배구조(ESG) 경영에 힘을 싣는다. LG …",1,1,https://n.news.naver.com/mnews/article/014/0004874188?sid=101,파이낸셜뉴스
"[오~컬쳐]위메이드, '적자 늪' 빠졌다…사업확장·마케팅비 확대",블록체인 게임 플랫폼 '위믹스'(WEMIX)에 주력했던 위메이드가 올 2분기 '적자의 늪'에 빠졌다. 꾸준히 성장했던 매출도 1 …,1,-1,https://n.news.naver.com/mnews/article/293/0000039962?sid=105,블로터
"삼성 이어 LG도 '백기'…LGD, '수익 악화'에 TV용 LCD 사업 정리 수순",삼성디스플레이에 이어 LG디스플레이도 TV용 액정표시장치(LCD) 사업 정리 수순을 밟는 분위기다. 시장 침체에 발목이 잡혀 전 …,1,-1,https://n.news.naver.com/mnews/article/031/0000688213?sid=101,아이뉴스24
'LoL' 흥행 이끈 라이엇게임즈…'발로란트'도 역주행,'리그오브레전드(LoL)'로 유명한 라이엇게임즈의 일인칭슈팅(FPS) 게임 '발로란트'가 PC방 최상위권을 노리고 있다. 출시  …,0,1,https://n.news.naver.com/mnews/article/031/0000692667?sid=105,아이뉴스24
"한올바이오파마, 2분기 영업익 4억6300만원…전년 대비 69.1%↓",한올바이오파마는 올 2분기 영업이익이 4억6300만원으로 전년 동기 대비 69.1% 감소했다고 27일 공시했다. 같은 기간 매출 …,1,1,https://n.news.naver.com/mnews/article/277/0005124287?sid=101,아시아경제
컴투스 '서머너즈워: 크로니클' 출시 초반 흥행 청신호,"컴투스(대표 송재준, 이주환)의 신작 소환형 MMORPG '서머너즈워: 크로니클(이하 크로니클)'이 차별화된 콘텐츠와 높은 게임 …",0,0,https://n.news.naver.com/mnews/article/347/0000165708?sid=105,데일리e스포츠
"[에너지 뉴스] 중부발전, 집중호우 피해 협력기업 지원 확대 外","◆중부발전, 집중호우 피해 협력기업 지원 대폭 확대 한국중부발전(주)은 지난 12일 80년 만의 유례없는 집중호우로 피해가 집중 …",0,0,https://n.news.naver.com/mnews/article/082/0001169762?sid=101,부산일보
"현대제철, 2분기 영업이익 8,221억…전년 대비 50.8%나 상승","현대제철이 자동차, 선박 등 고부가가치 철강 판매가 늘면서 2분기 수익성이 지난해보다 50% 이상 증가한 것으로 나타났다. 현대 …",1,1,https://n.news.naver.com/mnews/article/469/0000688318?sid=101,한국일보
"인트로메딕, 11억 규모 광고대행계약 체결",인트로메딕은 크로스일사삼홀딩스와 광고대행계약을 체결했다고 12일 공시했다. 계약금액은 11억1650만원으로 이는 2021년 매출 …,1,1,https://n.news.naver.com/mnews/article/016/0002028175?sid=101,헤럴드경제
"코스맥스, 고함량 글리세린 화장료 조성물 특허권 취득",코스맥스(192820)는 이날 글리세린을 고함량으로 포함하는 립 메이크업 화장료 조성물 특허를 취득했다고 28일 공시했다.,0,0,https://n.news.naver.com/mnews/article/018/0005279133?sid=101,이데일리
"NH농협은행, 호주 시드니지점 본인가 획득",NH농협은행은 지난 15일 호주 금융당국(APRA)으로부터 시드니지점 설립을 위한 본인가를 획득했다고 16일 밝혔다. 농협은행은 …,0,0,https://n.news.naver.com/mnews/article/001/0013378694?sid=101,연합뉴스
"법원, 웅진에너지 파산 선고…""회생계획 수행 불가""","국내에서 유일하게 태양광 부품 잉곳, 웨이퍼를 생산했던 웅진에너지가 파산했습니다. 서울회생법원 회생2부(서경환 법원장, 김동규  …",1,-1,https://n.news.naver.com/mnews/article/374/0000296449?sid=101,SBS Biz
"롯데쇼핑, 백화점 장사 잘 됐지만...이커머스 적자도 확대",외부 전문가를 적극 영입해 순혈주의 타파를 외친 롯데쇼핑이 올 2분기 깜짝 실적을 냈지만 이커머스 사업의 적자가 확대돼 신사업에 …,1,0,https://n.news.naver.com/mnews/article/293/0000040125?sid=105,블로터
호실적에도 축포 못 터뜨린 K-반도체…대규모 투자 '빨간불',"삼성전자와 SK하이닉스가 2분기 ‘역대급’ 실적을 발표하며, 우리나라 주력산업의 힘을 과시했다. 다만 양사 모두 축포를 터트리는 …",0,0,https://n.news.naver.com/mnews/article/018/0005280443?sid=101,이데일리
"소프트로이드, '스마트캐드'(SmartCAD) 2023 출시",소프트로이드(대표 김찬우)가 기존 스마트캐드의 CAD(컴퓨터지원설계) 프로그램 버전에 60여 가지 기능을 업그레이드한 '스마트캐 …,0,0,https://n.news.naver.com/mnews/article/008/0004779755?sid=101,머니투데이
"삼성 스마트폰·반도체, 상반기 점유율 그나마 선방했다…TV는 뒷걸음",삼성전자가 올해 상반기 글로벌 경기 침체 우려에도 주력 제품들의 점유율을 높이며 선방한 것으로 나타났다. 다만 하반기에는 탄탄한 …,1,-1,https://n.news.naver.com/mnews/article/469/0000692120?sid=101,한국일보
"현대제철 ""후판값 하락 불가피...대우조선 불법파업 등 영향""","현대제철은 26일 실적발표 컨퍼런스콜을 통해 ""하반기 후판가격 하락은 불가피한 상황""이라면서 ""급락한 원료 가격이 반영되는 3분 …",1,-1,https://n.news.naver.com/mnews/article/008/0004775404?sid=101,머니투데이
“쿠팡이 유통기한 4개월 지난 액상분유 판매…먹은 아기는 위장염 진단”,"피해자, 네이버 카페에 고발글…“쿠팡캐쉬 1만 원으로 아기 진료비 보상 및 제품 환불 답변만” 쿠팡 측 “신속한 피해보상에 최선 …",0,0,https://n.news.naver.com/mnews/article/021/0002525580?sid=102,문화일보
"삼성전자서비스, '2022 KSQI 휴대폰 A/S 부문' 11년 연속 1위 차지",삼성전자서비스가 한국능률협회컨설팅이 주관하는 '2022 한국산업의 서비스품질지수(KSQI)'에서 휴대전화 AS 부문 11년 연속 …,0,1,https://n.news.naver.com/mnews/article/215/0001044671?sid=101,한국경제TV
5천억이 500억으로…강원랜드 슬롯머신 예상매출 축소·사업지연,"2022년부터 본격 가동하겠다던 공장도 2027년에나 건립 예상 강원랜드 ""용역 보고서는 참고…지역단체 요구 답신 준비 중"" 강 …",1,-1,https://n.news.naver.com/mnews/article/001/0013332786?sid=102,연합뉴스
"더존비즈온, 2Q 영업익 40% ↓…코로나로 시스템 구축 지연","더존비즈온(대표 김용우)은 2분기에 연결기준으로 매출 749억원, 영업이익 122억원, 당기순이익 78억원을 기록했다고 27일  …",1,-1,https://n.news.naver.com/mnews/article/092/0002263658?sid=105,ZDNet Korea
몸집 가벼워진 한컴…'데이터 기업' 제2 도약 노린다,"로봇·모빌리티 과감한 정리 한컴MDS 매각 성공으로 위성·데이터 투자실탄 확보 ""우리에게는 다른 기업에 없는 '오피스'와 '클라 …",0,0,https://n.news.naver.com/mnews/article/009/0004995622?sid=101,매일경제
갤럭시Z플립4 직접 보니…디테일에 '올인',삼성전자 4세대 폴더블폰 갤럭시Z폴드4·플립4가 전날 그 모습을 드러냈다. 이번 신제품은 전체적인 외관 등 기본은 유지하면서도  …,0,0,https://n.news.naver.com/mnews/article/014/0004881856?sid=101,파이낸셜뉴스
"대우조선해양, 파업 손배소 진행 '불가피'…""안하면 경영진 배임""",8000억 원대 손실 방관이 더 큰 문제…노조 불법 행위 '경고' 의미도 담겨 금속노조 거제·통영·고성 조선하청지회의 대우조선해 …,0,0,https://n.news.naver.com/mnews/article/629/0000162859?sid=101,더팩트
"효성그룹, 하반기 중국회복·성수기 효과에 기대",효성그룹 주요 계열사들의 지난 2분기 실적이 주춤했다. 대부분 계열사들의 성장은 지속됐으나 수익성은 주춤했다. 중국 코로나19  …,1,0,https://n.news.naver.com/mnews/article/648/0000009515?sid=101,비즈니스워치
"국민스낵 농심 새우깡, 맥주로 다시 태어났다!","수제맥주 스타트업 '더쎄를라잇브루잉'과 콜라보 '깡맥주' 출시 ""새우깡, 이제는 '깡맥주'와 함께 즐기세요!"" 농심이 수제맥주  …",0,0,https://n.news.naver.com/mnews/article/417/0000841370?sid=101,머니S
"LG이노텍, 비수기에도 웃었다…2Q 영업익 2899억",LG이노텍이 계절적 비수기와 글로벌 경기 침체에도 견조한 실적에 힘입어 전년 대비 큰 폭의 실적 상승세를 기록했다. LG이노텍은 …,1,1,https://n.news.naver.com/mnews/article/029/0002746190?sid=101,디지털타임스
"위메이드, 위믹스 플랫폼 매출 전분기比 19% 하락…'위믹스 자신감은 여전'","가상자산 시장 위축 분위기 속 위메이드 '위믹스' 플랫폼 매출 역시 전분기 대비 축소했다. 하지만, 위메이드 장현국 대표는 위믹 …",1,-1,https://n.news.naver.com/mnews/article/138/0002129478?sid=105,디지털데일리
"LG생건·아모레, 중 봉쇄 조치에 ‘휘청’…북미 시장 성장에 박차",국내 화장품 업계의 양대산맥인 LG생활건강과 아모레퍼시픽이 중국 내 코로나19 재확산으로 인한 봉쇄 조치에 올해 2분기 나란히  …,1,-1,https://n.news.naver.com/mnews/article/277/0005125307?sid=101,아시아경제
"한라홀딩스, 한라스택폴 주식 700억원어치 매각",한라홀딩스는 자동차부품 제조사 한라스택폴의 주식 151만여주를 702억원에 처분키로 했다고 11일 공시했다. 한라스택폴에 대한  …,1,0,https://n.news.naver.com/mnews/article/018/0005289463?sid=101,이데일리
한전 적자규모 상반기만 14조… 국제 에너지가 급등탓 비용 증가,2022년 2분기 6조5000억 영업손실 전기요금 추가 인상 요구 나서 한국전력이 올해 2분기 6조5000억원이 넘는 영업손실을 …,1,-1,https://n.news.naver.com/mnews/article/022/0003724751?sid=101,세계일보
네이버 노조 첫 오프라인 단체행동…고조되는 파업 리스크,네이버 노동조합이 손자회사 5곳(그린웹서비스·엔아이티서비스·엔테크서비스·인컴즈·컴파트너스)의 처우 개선을 요구하며 첫 오프라인  …,1,0,https://n.news.naver.com/mnews/article/011/0004088067?sid=105,서울경제
"MS, 엑스박스 게임패스 '가족요금제' 일부 국가 테스트 시작",마이크로스프트(MS)가 엑스박스 게임패스의 가족 요금제 테스트를 시작했다.외신에 따르면 MS는 엑스박스 게임패스의 이용자가 다른 …,0,0,https://n.news.naver.com/mnews/article/092/0002264568?sid=105,ZDNet Korea
"강스템바이오텍, 2분기 성장세 ‘방긋’ 하반기 ‘UP’",강스템바이오텍이 2022년 상반기 매출 약 28억원을 달성했다고 12일 밝혔다. 이날 공시한 반기보고서에 따르면 올해 반기 별도 …,1,0,https://n.news.naver.com/mnews/article/031/0000691536?sid=101,아이뉴스24
"한국타이어, 대전 보육시설 아동 후원금 1천만원 기탁","대전자원봉사연합회, 아동 200명 희망나눔 캠프에 사용 계획 한국타이어앤테크놀로지는 12일 대전시에 보육시설 아동 후원금으로 1 …",0,0,https://n.news.naver.com/mnews/article/001/0013372117?sid=101,연합뉴스
"씨에스윈드, 544억 규모 윈드타워 공급 계약",씨에스윈드는 미국 베스타스(Vestas American Wind Technology)와 25일 윈드타워 공급 계약을 체결했다고  …,1,1,https://n.news.naver.com/mnews/article/277/0005123547?sid=101,아시아경제
"대우건설, 4200억원 규모 공급계약 체결","대우건설은 르피에드둔산피에프브이와 대전광역시 서구 둔산동 1380-2,5번지에서 오피스텔 등을 공급하는 4200억원 규모의 계약 …",1,1,https://n.news.naver.com/mnews/article/277/0005128654?sid=101,아시아경제
"SK아이이테크놀로지, 2분기 영업손실 124억원…적자 전환",SK아이이테크놀로지가 올해 2분기 124억원의 영업손실을 내며 적자 전환했다. SK아이이테크놀로지는 27일 연결 기준 올해 2분 …,1,1,https://n.news.naver.com/mnews/article/029/0002746211?sid=101,디지털타임스
"카카오, 챗봇 생태계 활성화 및 소상공인 지원 나선다",카카오가 비즈니스 파트너들의 챗봇 활용 지원과 서비스 생태계 확장을 위해 '챗봇 서비스 일반 요금 상품'의 기본 사용료를 무료로 …,0,0,https://n.news.naver.com/mnews/article/031/0000689305?sid=105,아이뉴스24
"롯데케미칼, 2분기 영업손실 214억…원가상승+수요둔화(종합)",롯데케미칼이 원가 부담과 글로벌 수요 둔화 여파로 2분기(4~6월)에 영업적자로 돌아섰다. 롯데케미칼은 2분기 연결기준으로 영업 …,1,-1,https://n.news.naver.com/mnews/article/421/0006262284?sid=101,뉴스1
"포스코인터, 호실적 '세넥스' 1358억 자금 지원…투자사 전환 '속도'",포스코인터내셔널이 지난 4월 인수한 호주 세넥스에너지에 1300억원 넘는 자금 지원을 결정했다. 종합상사의 주력사업 트레이딩(중 …,1,1,https://n.news.naver.com/mnews/article/421/0006245158?sid=101,뉴스1
"韓조선사, 7월에도 수주 세계 1위 유지",한국 조선사가 상반기에 이어 7월에도 수주 실적 세계 1위를 유지했다. 대우조선해양의 대형 액화천연가스(LNG) 운반선 (사진= …,1,1,https://n.news.naver.com/mnews/article/018/0005288406?sid=101,이데일리
LG생활건강 '닥터그루트' NFT 2천개 하루만에 완판,LG생활건강이 도지사운드클럽(DSC Label)과 협업해 지난달 29일 발행한 '닥터그루트 유니버스 NFT(대체불가토큰)'의 판 …,0,0,https://n.news.naver.com/mnews/article/009/0004999476?sid=101,매일경제
"메디포스트, 2Q 영업손실 30억원…""일회성 비용 영향""",메디포스트는 올해 2분기 매출액이 148억원으로 전년 동기 대비 6.7% 증가했다고 5일 밝혔다. 상반기 매출액은 전년 동기 대 …,1,-1,https://n.news.naver.com/mnews/article/008/0004779703?sid=101,머니투데이
"[디지털헬스케어 강자]④제이엘케이, 日 AI 의료시장 공략 본격화…""매출 증대 확신""",이 기사는 2022년07월21일 08시21분에 팜이데일리 프리미엄 콘텐츠로 선공개 되었습니다. 디지털헬스케어 산업이 폭발적으로  …,1,1,https://n.news.naver.com/mnews/article/018/0005276087?sid=101,이데일리
"현대두산인프라코어, 中 봉쇄·원가 부담 악재에 2Q 영업익 20%↓","현대두산인프라코어가 중국 시장 부진과 원자재값, 물류비 상승 등 영향으로 2분기 부진한 실적을 내놨다. 현대중공업그룹 건설기계부 …",1,-1,https://n.news.naver.com/mnews/article/421/0006241660?sid=101,뉴스1
"크리스탈신소재, 그래핀 판매대금 116억원 전액 입금 완료",크리스탈신소재는 7월 29일 멍더신소재로부터 600만위안(약 11억6000만원)의 그래핀 최종 납품 금액이 입금되었다고 3일 밝 …,1,0,https://n.news.naver.com/mnews/article/014/0004877211?sid=101,파이낸셜뉴스
"코웨이 휠체어농구단, 유망 선수 모집",코웨이 휠체어농구단이 서울시장애인체육회와 함께 휠체어농구 미래를 이끌어갈 유망 선수 양성에 나선다. 코웨이 휠체어농구단은 잠재적 …,0,0,https://n.news.naver.com/mnews/article/015/0004734182?sid=101,한국경제
미국 반도체 굴기 선포...2800억 달러 투자에 삼성전자 수혜,중국의 굴기를 견제하려는 미국이 대대적인 반도체 산업 투자를 선언했다. 조 바이든 미국 대통령은 반도체 산업 연구 개발에 집중  …,1,1,https://n.news.naver.com/mnews/article/658/0000017089?sid=101,국제신문
"에코캡, 1875억 규모 포드용 부품 공급계약 체결 소식에 11%대 '껑충'",에코캡이 포드용 BDU 부품 공급계약 체결 소식에 상승하고 있다. 8일 오후 1시 26분 현재 에코캡은 전거래일 대비 810원( …,1,1,https://n.news.naver.com/mnews/article/015/0004734065?sid=101,한국경제
"두산에너빌리티, 8400억원 해수 담수화 플랜트 수주",두산에너빌리티(구 두산중공업)가 사우디아라비아에서 8400억원 규모의 해수 담수화 플랜트 건설 공사를 수주했다. 해수 담수화는  …,1,1,https://n.news.naver.com/mnews/article/050/0000061622?sid=101,한경비즈니스
"한미반도체, ‘풀 오토메이션 글라스 마이크로 쏘’ 개발 성공",한미반도체(042700)가 세계 최초로 ‘풀 오토메이션 글라스 마이크로 쏘’ 장비를 개발해 글로벌 고객사에 납품한다고 16일 밝 …,0,0,https://n.news.naver.com/mnews/article/011/0004087807?sid=101,서울경제
"현대차·기아, 역대급 실적에도 '아픈손가락' 中…전기차로 반전 나선다",현대자동차그룹이 차량용 반도체 공급난 등 각종 악재에도 2분기 역대급 실적을 내며 글로벌 톱티어 도약에 청신호를 켰다. 그러나  …,1,1,https://n.news.naver.com/mnews/article/421/0006239688?sid=103,뉴스1
삼성물산 패션부문 반기 호실적에 함박웃음,상반기 영업이익 1000억 기록 메종키츠네·빈폴 등 견고한 성장 삼성물산 패션부문이 상반기 영업이익 1000억원을 달성했다. 메 …,1,1,https://n.news.naver.com/mnews/article/009/0004997090?sid=101,매일경제
"한성희 포스코건설 사장, 정비사업 경쟁력 강화해 시공능력 4위 재탈환",포스코건설이 무서운 저력을 발휘하며 국토교통부 시공능력평가 순위를 매년 끌어올리고 있다. 한성희 포스코건설 사장이 2020년 지 …,0,0,https://n.news.naver.com/mnews/article/029/0002747171?sid=101,디지털타임스
"""총선 볼모냐""…1기 신도시 반발에 '화들짝' 놀란 대통령실",대통령실이 19일 수도권 1기 신도시 재정비 사업에 속도를 내겠다고 밝힌 것은 지난 ‘8·16 부동산 대책’ 발표 이후 1기 신 …,0,0,https://n.news.naver.com/mnews/article/015/0004738891?sid=101,한국경제
"""'갤럭시' 파워 이정도였어""…애플도 못한 일을 삼성전자가 해냈다","2분기 스마트폰 시장 위축 속 나홀로 성장 점유율 3%포인트 늘어난 21%…1위 유지 ""이것이 삼성전자의 힘인가"" 우크라이나 사 …",0,0,https://n.news.naver.com/mnews/article/009/0004998051?sid=105,매일경제
"신세계인터내셔날, 자주 노라인 언더웨어 제품군 확장",신세계인터내셔날의 라이프스타일 브랜드 자주는 노라인 언더웨어의 제품군을 확장하고 이를 기념한 고객 프로모션을 진행한다고 1일 밝 …,0,0,https://n.news.naver.com/mnews/article/421/0006251719?sid=101,뉴스1
해외서 70% 이상 번 스토리사업…네카오 '新수출효자' 우뚝,네이버와 카카오의 가파른 웹툰·웹소설 사업 성장은 앞다퉈 글로벌 확장에 나선 결과다. 포화 상태에 이른 국내를 넘어 해외에서 더 …,1,1,https://n.news.naver.com/mnews/article/011/0004087659?sid=105,서울경제
"티웨이항공, 신규 예약발권 시스템 도입…글로벌 판매채널 확대",티웨이항공이 글로벌 GDS(항공예약발권시스템) 업체와 계약을 맺고 판매 영역 확대 및 글로벌 시장 경쟁력 제고에 나섰다. 티웨이 …,1,0,https://n.news.naver.com/mnews/article/119/0002629147?sid=101,데일리안
에코프로에이치엔 '씽씽'…400억대 공급계약 체결,에코프로 관계사이자 대기오염 방지·사후처리 분야 기업인 에코프로에이치엔이 현대제철·삼성엔지니어링과 총 446억원 규모의 공급 계 …,1,1,https://n.news.naver.com/mnews/article/009/0004998492?sid=101,매일경제
"엔데믹 바람 불고 주택 거래 줄었던 2분기, 패션 웃고 가구 울었다",올해 2분기 실적에서 업종별 희비가 엇갈린 것으로 나타났다. 지난 4월 ‘사회적 거리두기’가 해제되면서 소비 수요가 늘어난 패션 …,0,0,https://n.news.naver.com/mnews/article/025/0003216743?sid=101,중앙일보
