stock,date,price,ret
005380,1998-01-21,27600,-7.7
005380,1998-01-22,25400,-8.0
005380,1998-01-23,25900,2.0
005380,1998-01-24,26700,3.1
005380,1998-01-26,28800,7.9
005380,1998-01-30,31100,8.0
005380,1998-01-31,33500,7.7
005380,1998-02-02,35000,4.5
005380,1998-02-03,32300,-7.7
005380,1998-02-04,31600,-2.2
005380,1998-02-05,29100,-7.9
005380,1998-02-06,29100,0.0
005380,1998-02-07,29100,0.0
005380,1998-02-09,30200,3.8
005380,1998-02-10,29000,-4.0
005380,1998-02-11,28200,-2.8
005380,1998-02-12,27900,-1.1
005380,1998-02-13,28900,3.6
005380,1998-02-14,26600,-8.0
005380,1998-02-16,25300,-4.9
005380,1998-02-17,25500,0.8
005380,1998-02-18,27500,7.8
005380,1998-02-19,29300,6.6
005380,1998-02-20,30000,2.4
005380,1998-02-21,31500,5.0
005380,1998-02-23,31600,0.3
005380,1998-02-24,30000,-5.1
005380,1998-02-25,28400,-5.3
005380,1998-02-26,28400,0.0
005380,1998-02-27,30200,6.3
005380,1998-02-28,31200,3.3
005380,1998-03-02,31000,-0.6
005380,1998-03-03,30000,-3.2
005380,1998-03-04,28000,-6.7
005380,1998-03-05,26800,-4.3
005380,1998-03-06,25000,-6.7
005380,1998-03-07,24800,-0.8
005380,1998-03-09,22800,-8.1
005380,1998-03-10,25100,10.1
005380,1998-03-11,26300,4.8
005380,1998-03-12,25600,-2.7
005380,1998-03-13,25400,-0.8
005380,1998-03-14,25300,-0.4
005380,1998-03-16,25000,-1.2
005380,1998-03-17,24400,-2.4
005380,1998-03-18,23400,-4.1
005380,1998-03-19,24400,4.3
005380,1998-03-20,24400,0.0
005380,1998-03-21,23700,-2.9
005380,1998-03-23,23800,0.4
005380,1998-03-24,23000,-3.4
005380,1998-03-25,23500,2.2
005380,1998-03-26,22800,-3.0
005380,1998-03-27,22000,-3.5
005380,1998-03-28,21100,-4.1
005380,1998-03-30,20900,-1.0
005380,1998-03-31,19950,-4.6
005380,1998-04-01,19200,-3.8
005380,1998-04-02,18800,-2.1
005380,1998-04-03,19500,3.7
005380,1998-04-04,19500,0.0
005380,1998-04-06,18800,-3.6
005380,1998-04-07,20000,6.4
005380,1998-04-08,19300,-3.5
005380,1998-04-09,18000,-6.7
005380,1998-04-10,19100,6.1
005380,1998-04-11,21000,10.0
005380,1998-04-13,22000,4.8
005380,1998-04-14,20000,-9.1
005380,1998-04-15,19750,-1.2
005380,1998-04-16,19300,-2.3
005380,1998-04-17,18500,-4.2
005380,1998-04-18,18600,0.5
005380,1998-04-20,18500,-0.5
005380,1998-04-21,18800,1.6
005380,1998-04-22,18200,-3.2
005380,1998-04-23,17500,-3.8
005380,1998-04-24,17900,2.3
005380,1998-04-25,18000,0.6
005380,1998-04-27,17800,-1.1
005380,1998-04-28,18600,4.5
005380,1998-04-29,18500,-0.5
005380,1998-04-30,18300,-1.1
005380,1998-05-02,18800,2.7
005380,1998-05-04,18500,-1.6
005380,1998-05-06,17750,-4.0
005380,1998-05-07,17000,-4.2
005380,1998-05-08,16600,-2.4
005380,1998-05-09,17000,2.4
005380,1998-05-11,16500,-2.9
005380,1998-05-12,16000,-3.0
005380,1998-05-13,16300,1.9
005380,1998-05-14,16700,2.4
005380,1998-05-15,16300,-2.4
005380,1998-05-16,16500,1.2
005380,1998-05-18,17000,3.0
005380,1998-05-19,17200,1.2
005380,1998-05-20,17500,1.7
005380,1998-05-21,17700,1.1
005380,1998-05-22,17400,-1.7
005380,1998-05-23,17100,-1.7
005380,1998-05-25,16800,-1.8
005380,1998-05-26,14800,-11.9
005380,1998-05-27,13600,-8.1
005380,1998-05-28,14300,5.2
005380,1998-05-29,14900,4.2
005380,1998-05-30,14300,-4.0
005380,1998-06-01,14600,2.1
005380,1998-06-02,13900,-4.8
005380,1998-06-03,13900,0.0
005380,1998-06-05,14900,7.2
005380,1998-06-08,15000,0.7
005380,1998-06-09,16000,6.7
005380,1998-06-10,15400,-3.8
005380,1998-06-11,16400,6.5
005380,1998-06-12,14800,-9.8
005380,1998-06-13,15000,1.4
005380,1998-06-15,15000,0.0
005380,1998-06-16,15100,0.7
005380,1998-06-17,15900,5.3
005380,1998-06-18,16200,1.9
005380,1998-06-19,16000,-1.2
005380,1998-06-20,15500,-3.1
005380,1998-06-22,14900,-3.9
005380,1998-06-23,14800,-0.7
005380,1998-06-24,14500,-2.0
005380,1998-06-25,13600,-6.2
005380,1998-06-26,13300,-2.2
005380,1998-06-27,14200,6.8
005380,1998-06-29,14100,-0.7
005380,1998-06-30,13900,-1.4
005380,1998-07-01,14800,6.5
005380,1998-07-02,14900,0.7
005380,1998-07-03,14100,-5.4
005380,1998-07-04,14400,2.1
005380,1998-07-06,13950,-3.1
005380,1998-07-07,14400,3.2
005380,1998-07-08,14700,2.1
005380,1998-07-09,14200,-3.4
005380,1998-07-10,13700,-3.5
005380,1998-07-11,13400,-2.2
005380,1998-07-13,12800,-4.5
005380,1998-07-14,13000,1.6
005380,1998-07-15,13500,3.8
005380,1998-07-16,14000,3.7
005380,1998-07-18,14000,0.0
005380,1998-07-20,15100,7.9
005380,1998-07-21,14800,-2.0
005380,1998-07-22,14200,-4.0
005380,1998-07-23,14000,-1.4
005380,1998-07-24,14500,3.6
005380,1998-07-25,13700,-5.5
005380,1998-07-27,13950,1.8
005380,1998-07-28,14000,0.4
005380,1998-07-29,14500,3.6
005380,1998-07-30,14600,0.7
005380,1998-07-31,14200,-2.7
005380,1998-08-01,13800,-2.8
005380,1998-08-03,13600,-1.4
005380,1998-08-04,13900,2.2
005380,1998-08-05,12900,-7.2
005380,1998-08-06,12800,-0.8
005380,1998-08-07,12700,-0.8
005380,1998-08-08,12600,-0.8
005380,1998-08-10,12500,-0.8
005380,1998-08-11,12700,1.6
005380,1998-08-12,12700,0.0
005380,1998-08-13,12500,-1.6
005380,1998-08-14,13200,5.6
005380,1998-08-17,12500,-5.3
005380,1998-08-18,13000,4.0
005380,1998-08-19,13400,3.1
005380,1998-08-20,15000,11.9
005380,1998-08-21,15300,2.0
005380,1998-08-22,14700,-3.9
005380,1998-08-24,13700,-6.8
005380,1998-08-25,14400,5.1
005380,1998-08-26,14700,2.1
005380,1998-08-27,14000,-4.8
005380,1998-08-28,13600,-2.9
005380,1998-08-29,13800,1.5
005380,1998-08-31,13600,-1.4
005380,1998-09-01,13300,-2.2
005380,1998-09-02,13600,2.3
005380,1998-09-03,13400,-1.5
005380,1998-09-04,13400,0.0
005380,1998-09-05,13700,2.2
005380,1998-09-07,13900,1.5
005380,1998-09-08,14000,0.7
005380,1998-09-09,14300,2.1
005380,1998-09-10,15200,6.3
005380,1998-09-11,14000,-7.9
005380,1998-09-12,13800,-1.4
005380,1998-09-14,13600,-1.4
005380,1998-09-15,13350,-1.8
005380,1998-09-16,13300,-0.4
005380,1998-09-17,13100,-1.5
005380,1998-09-18,12950,-1.2
005380,1998-09-19,12850,-0.8
005380,1998-09-21,12500,-2.7
005380,1998-09-22,12900,3.2
005380,1998-09-23,13000,0.8
005380,1998-09-24,13400,3.1
005380,1998-09-25,13500,0.8
005380,1998-09-26,13100,-3.0
005380,1998-09-28,13000,-0.8
005380,1998-09-29,12700,-2.3
005380,1998-09-30,12150,0.4
005380,1998-10-01,11800,-2.9
005380,1998-10-02,11450,-3.0
005380,1998-10-07,11500,0.4
005380,1998-10-08,11750,2.2
005380,1998-10-09,13150,11.9
005380,1998-10-10,14700,11.8
005380,1998-10-12,15800,7.5
005380,1998-10-13,14700,-7.0
005380,1998-10-14,14700,0.0
005380,1998-10-15,15500,5.4
005380,1998-10-16,14900,-3.9
005380,1998-10-17,15300,2.7
005380,1998-10-19,16200,5.9
005380,1998-10-20,18100,11.7
005380,1998-10-21,17600,-2.8
005380,1998-10-22,17300,-1.7
005380,1998-10-23,17000,-1.7
005380,1998-10-24,16450,-3.2
005380,1998-10-26,16000,-2.7
005380,1998-10-27,15200,-5.0
005380,1998-10-28,15600,2.6
005380,1998-10-29,15400,-1.3
005380,1998-10-30,16000,3.9
005380,1998-10-31,17000,6.2
005380,1998-11-02,16400,-3.5
005380,1998-11-03,16900,3.0
005380,1998-11-04,16900,0.0
005380,1998-11-05,16900,0.0
005380,1998-11-06,16300,-3.6
005380,1998-11-07,16400,0.6
005380,1998-11-09,16400,0.0
005380,1998-11-10,15700,-4.3
005380,1998-11-11,15350,-2.2
005380,1998-11-12,15400,0.3
005380,1998-11-13,15000,-2.6
005380,1998-11-14,15300,2.0
005380,1998-11-16,17100,11.8
005380,1998-11-17,17500,2.3
005380,1998-11-18,17050,-2.6
005380,1998-11-19,17400,2.0
005380,1998-11-20,16800,-3.4
005380,1998-11-21,16800,0.0
005380,1998-11-23,16500,-1.8
005380,1998-11-24,16600,0.6
005380,1998-11-25,16700,0.6
005380,1998-11-26,16700,0.0
005380,1998-11-27,17200,3.0
005380,1998-11-28,17400,1.2
005380,1998-11-30,16700,-4.0
005380,1998-12-01,16000,-4.2
005380,1998-12-02,16400,2.5
005380,1998-12-03,17100,4.3
005380,1998-12-04,19150,12.0
005380,1998-12-05,21400,11.8
005380,1998-12-07,21500,0.5
005380,1998-12-08,20000,-7.0
005380,1998-12-09,19800,-1.0
005380,1998-12-10,20800,5.0
005380,1998-12-11,19100,-8.2
005380,1998-12-14,18550,-2.9
005380,1998-12-15,18500,-0.3
005380,1998-12-16,18000,-2.7
005380,1998-12-17,17900,-0.6
005380,1998-12-18,17700,-1.1
005380,1998-12-21,19200,8.5
005380,1998-12-22,18800,-2.1
005380,1998-12-23,19600,4.3
005380,1998-12-24,19600,0.0
005380,1998-12-28,21400,9.2
005380,1999-01-04,23100,7.9
005380,1999-01-05,23200,0.4
005380,1999-01-06,25300,9.0
005380,1999-01-07,25000,-1.2
005380,1999-01-08,23500,-6.0
005380,1999-01-11,23800,1.3
005380,1999-01-12,23000,-3.4
005380,1999-01-13,22600,-1.7
005380,1999-01-14,21900,-3.1
005380,1999-01-15,22300,1.8
005380,1999-01-18,21900,-1.8
005380,1999-01-19,21900,0.0
005380,1999-01-20,21500,-1.8
005380,1999-01-21,21350,-0.7
005380,1999-01-22,19300,-9.6
005380,1999-01-25,18500,-4.2
005380,1999-01-26,18300,-1.1
005380,1999-01-27,20200,10.4
005380,1999-01-28,19350,-4.2
005380,1999-01-29,20100,3.9
005380,1999-02-01,20000,-0.5
005380,1999-02-02,19300,-3.5
005380,1999-02-03,18800,-2.6
005380,1999-02-04,18450,-1.9
005380,1999-02-05,18750,1.6
005380,1999-02-08,18300,-2.4
005380,1999-02-09,17000,-7.1
005380,1999-02-10,17200,1.2
005380,1999-02-11,16800,-2.3
005380,1999-02-12,17300,3.0
005380,1999-02-18,16700,-3.5
005380,1999-02-19,16100,-3.6
005380,1999-02-22,16600,3.1
005380,1999-02-23,16650,0.3
005380,1999-02-24,16900,1.5
005380,1999-02-25,16500,-2.4
005380,1999-02-26,16900,2.4
005380,1999-03-02,17300,2.4
005380,1999-03-03,17150,-0.9
005380,1999-03-04,17150,0.0
005380,1999-03-05,17600,2.6
005380,1999-03-08,18600,5.7
005380,1999-03-09,18000,-3.2
005380,1999-03-10,18100,0.6
005380,1999-03-11,18100,0.0
005380,1999-03-12,18000,-0.6
005380,1999-03-15,17850,-0.8
005380,1999-03-16,17800,-0.3
005380,1999-03-17,18000,1.1
005380,1999-03-18,17300,-3.9
005380,1999-03-19,17900,3.5
005380,1999-03-22,18450,3.1
005380,1999-03-23,18200,-1.4
005380,1999-03-24,18050,-0.8
005380,1999-03-25,18200,0.8
005380,1999-03-26,19000,4.4
005380,1999-03-29,19650,3.4
005380,1999-03-30,19950,1.5
005380,1999-03-31,19650,-1.5
005380,1999-04-01,21700,10.4
005380,1999-04-02,22200,2.3
005380,1999-04-06,24750,11.5
005380,1999-04-07,24500,-1.0
005380,1999-04-08,24350,-0.6
005380,1999-04-09,24950,2.5
005380,1999-04-12,24500,-1.8
005380,1999-04-13,24050,-1.8
005380,1999-04-14,23900,-0.6
005380,1999-04-15,25400,6.3
005380,1999-04-16,27200,7.1
005380,1999-04-19,22600,7.6
005380,1999-04-20,22700,0.4
005380,1999-04-21,21700,-4.4
005380,1999-04-22,21500,-0.9
005380,1999-04-23,21100,-1.9
005380,1999-04-26,20800,-1.4
005380,1999-04-27,22400,7.7
005380,1999-04-28,21800,-2.7
005380,1999-04-29,20200,-7.3
005380,1999-04-30,19850,-1.7
005380,1999-05-03,19950,0.5
005380,1999-05-04,21000,5.3
005380,1999-05-06,23500,11.9
005380,1999-05-07,22950,-2.3
005380,1999-05-10,22000,-4.1
005380,1999-05-11,20500,-6.8
005380,1999-05-12,20900,2.0
005380,1999-05-13,19700,-5.7
005380,1999-05-14,18900,-4.1
005380,1999-05-17,19700,4.2
005380,1999-05-18,20500,4.1
005380,1999-05-19,20700,1.0
005380,1999-05-20,20000,-3.4
005380,1999-05-21,20050,0.2
005380,1999-05-24,19800,-1.2
005380,1999-05-25,19800,0.0
005380,1999-05-26,19800,0.0
005380,1999-05-27,19900,0.5
005380,1999-05-28,20100,1.0
005380,1999-05-31,20000,-0.5
005380,1999-06-01,20000,0.0
005380,1999-06-02,20750,3.8
005380,1999-06-03,20300,-2.2
005380,1999-06-04,22400,10.3
005380,1999-06-07,23550,5.1
005380,1999-06-08,25500,8.3
005380,1999-06-09,23400,-8.2
005380,1999-06-10,25200,7.7
005380,1999-06-11,24550,-2.6
005380,1999-06-14,23100,-5.9
005380,1999-06-15,21900,-5.2
005380,1999-06-16,23500,7.3
005380,1999-06-17,23500,0.0
005380,1999-06-18,23500,0.0
005380,1999-06-21,27000,14.9
005380,1999-06-22,28250,4.6
005380,1999-06-23,28000,-0.9
005380,1999-06-24,26800,-4.3
005380,1999-06-25,26500,-1.1
005380,1999-06-28,27800,4.9
005380,1999-06-29,27450,-1.3
005380,1999-06-30,27450,0.0
005380,1999-07-01,29400,7.1
005380,1999-07-02,31550,7.3
005380,1999-07-05,31400,-0.5
005380,1999-07-06,32000,1.9
005380,1999-07-07,32300,0.9
005380,1999-07-08,32800,1.6
005380,1999-07-09,33400,1.8
005380,1999-07-12,32000,-4.2
005380,1999-07-13,30100,-5.9
005380,1999-07-14,28500,-5.3
005380,1999-07-15,29100,2.1
005380,1999-07-16,31400,7.9
005380,1999-07-19,31600,0.6
005380,1999-07-20,30700,-2.8
005380,1999-07-21,30100,-2.0
005380,1999-07-22,30300,0.7
005380,1999-07-23,27200,-10.2
005380,1999-07-26,27900,2.6
005380,1999-07-27,31500,12.9
005380,1999-07-28,30500,-3.2
005380,1999-07-29,35050,14.9
005380,1999-07-30,37600,7.3
005380,1999-08-02,42500,13.0
005380,1999-08-03,39700,-6.6
005380,1999-08-04,39850,0.4
005380,1999-08-05,36700,-7.9
005380,1999-08-06,36500,-0.5
005380,1999-08-09,36400,-0.3
005380,1999-08-10,37300,2.5
005380,1999-08-11,37000,-0.8
005380,1999-08-12,36750,-0.7
005380,1999-08-13,35750,-2.7
005380,1999-08-16,34500,-3.5
005380,1999-08-17,34900,1.2
005380,1999-08-18,33950,-2.7
005380,1999-08-19,34600,1.9
005380,1999-08-20,35700,3.2
005380,1999-08-23,37600,5.3
005380,1999-08-24,37950,0.9
005380,1999-08-25,38600,1.7
005380,1999-08-26,37400,-3.1
005380,1999-08-27,38100,1.9
005380,1999-08-30,37200,-2.4
005380,1999-08-31,36600,-1.6
005380,1999-09-01,35500,-3.0
005380,1999-09-02,33600,-5.4
005380,1999-09-03,33500,-0.3
005380,1999-09-06,36500,9.0
005380,1999-09-07,35600,-2.5
005380,1999-09-08,34500,-3.1
005380,1999-09-09,34600,0.3
005380,1999-09-10,35200,1.7
005380,1999-09-13,35400,0.6
005380,1999-09-14,34000,-4.0
005380,1999-09-15,30900,-9.1
005380,1999-09-16,29100,-5.8
005380,1999-09-17,30900,6.2
005380,1999-09-20,29600,-4.2
005380,1999-09-21,29950,1.2
005380,1999-09-22,29000,-3.2
005380,1999-09-27,29250,0.9
005380,1999-09-28,28550,-2.4
005380,1999-09-29,26800,-6.1
005380,1999-09-30,25150,-6.2
005380,1999-10-01,24600,-2.2
005380,1999-10-04,24300,-1.2
005380,1999-10-05,21700,-10.7
005380,1999-10-06,24300,12.0
005380,1999-10-07,26600,9.5
005380,1999-10-08,25300,-4.9
005380,1999-10-11,24700,-2.4
005380,1999-10-12,24800,0.4
005380,1999-10-13,23950,-3.4
005380,1999-10-14,23900,-0.2
005380,1999-10-15,23600,-1.3
005380,1999-10-18,22500,-4.7
005380,1999-10-19,22300,-0.9
005380,1999-10-20,23300,4.5
005380,1999-10-21,22150,-4.9
005380,1999-10-22,21450,-3.2
005380,1999-10-25,20400,-4.9
005380,1999-10-26,20600,1.0
005380,1999-10-27,20200,-1.9
005380,1999-10-28,21200,5.0
005380,1999-10-29,21100,-0.5
005380,1999-11-01,23700,12.3
005380,1999-11-02,24500,3.4
005380,1999-11-03,24300,-0.8
005380,1999-11-04,26650,9.7
005380,1999-11-05,25000,3.3
005380,1999-11-08,23600,-5.6
005380,1999-11-09,24400,3.4
005380,1999-11-10,23500,-3.7
005380,1999-11-11,23900,1.7
005380,1999-11-12,24800,3.8
005380,1999-11-15,24400,-1.6
005380,1999-11-16,24400,0.0
005380,1999-11-17,24500,0.4
005380,1999-11-18,26200,6.9
005380,1999-11-19,26500,1.2
005380,1999-11-22,25300,-4.5
005380,1999-11-23,24400,-3.6
005380,1999-11-24,23850,-2.2
005380,1999-11-25,22500,-5.7
005380,1999-11-26,21800,-3.1
005380,1999-11-29,22100,1.4
005380,1999-11-30,23500,6.3
005380,1999-12-01,24000,2.1
005380,1999-12-02,24900,3.8
005380,1999-12-03,24100,-3.2
005380,1999-12-06,24000,-0.4
005380,1999-12-07,23300,-2.9
005380,1999-12-08,23100,-0.9
005380,1999-12-09,22100,-4.3
005380,1999-12-10,23000,4.1
005380,1999-12-13,22850,-0.6
005380,1999-12-14,22200,-2.8
005380,1999-12-15,21400,-3.6
005380,1999-12-16,21450,0.2
005380,1999-12-17,23100,7.7
005380,1999-12-20,22150,-4.1
005380,1999-12-21,20700,-6.6
005380,1999-12-22,20200,-2.4
005380,1999-12-23,18850,-6.7
005380,1999-12-24,19100,1.3
005380,1999-12-27,18450,-3.4
005380,1999-12-28,18000,-2.4
005380,2000-01-04,20700,15.0
005380,2000-01-05,20800,0.5
005380,2000-01-06,19700,-5.3
005380,2000-01-07,20300,3.0
005380,2000-01-10,20000,-1.5
005380,2000-01-11,20000,0.0
005380,2000-01-12,19450,-2.8
005380,2000-01-13,19500,0.3
005380,2000-01-14,18500,-5.1
005380,2000-01-17,18500,0.0
005380,2000-01-18,17800,-3.8
005380,2000-01-19,16100,-9.6
005380,2000-01-20,16200,0.6
005380,2000-01-21,16200,0.0
005380,2000-01-24,16000,-1.2
005380,2000-01-25,15500,-3.1
005380,2000-01-26,15950,2.9
005380,2000-01-27,17150,7.5
005380,2000-01-28,16800,-2.0
005380,2000-01-31,17100,1.8
005380,2000-02-01,17000,-0.6
005380,2000-02-02,18300,7.6
005380,2000-02-03,18550,1.4
005380,2000-02-07,18500,-0.3
005380,2000-02-08,18100,-2.2
005380,2000-02-09,17000,-6.1
005380,2000-02-10,16350,-3.8
005380,2000-02-11,15650,-4.3
005380,2000-02-14,14650,-6.4
005380,2000-02-15,13750,-6.1
005380,2000-02-16,14000,1.8
005380,2000-02-17,14500,3.6
005380,2000-02-18,13700,-5.5
005380,2000-02-21,12350,-9.8
005380,2000-02-22,12200,-1.2
005380,2000-02-23,13300,9.0
005380,2000-02-24,12500,-6.0
005380,2000-02-25,12900,3.2
005380,2000-02-28,11850,-8.1
005380,2000-02-29,12050,1.7
005380,2000-03-02,13200,9.5
005380,2000-03-03,13500,2.3
005380,2000-03-06,15500,14.8
005380,2000-03-07,15000,-3.2
005380,2000-03-08,15000,0.0
005380,2000-03-09,14050,-6.3
005380,2000-03-10,13600,-3.2
005380,2000-03-13,12600,-7.4
005380,2000-03-14,12950,2.8
005380,2000-03-15,12700,-1.9
005380,2000-03-16,13200,3.9
005380,2000-03-17,13900,5.3
005380,2000-03-20,14000,0.7
005380,2000-03-21,13700,-2.1
005380,2000-03-22,14000,2.2
005380,2000-03-23,13600,-2.9
005380,2000-03-24,14400,5.9
005380,2000-03-27,14400,0.0
005380,2000-03-28,14150,-1.7
005380,2000-03-29,14000,-1.1
005380,2000-03-30,14000,0.0
005380,2000-03-31,13400,-4.3
005380,2000-04-03,13400,0.0
005380,2000-04-04,13900,3.7
005380,2000-04-06,13300,-4.3
005380,2000-04-07,13300,0.0
005380,2000-04-10,13400,0.8
005380,2000-04-11,13250,-1.1
005380,2000-04-12,13100,-1.1
005380,2000-04-14,12750,-2.7
005380,2000-04-17,12000,-5.9
005380,2000-04-18,12500,4.2
005380,2000-04-19,12450,-0.4
005380,2000-04-20,12000,-3.6
005380,2000-04-21,12300,2.5
005380,2000-04-24,11550,-6.1
005380,2000-04-25,11900,3.0
005380,2000-04-26,10150,-14.7
005380,2000-04-27,9400,-7.4
005380,2000-04-28,10450,11.2
005380,2000-05-02,10700,2.4
005380,2000-05-03,10900,1.9
005380,2000-05-04,10900,0.0
005380,2000-05-08,11600,6.4
005380,2000-05-09,11200,-3.4
005380,2000-05-10,11400,1.8
005380,2000-05-12,11100,-2.6
005380,2000-05-15,12000,8.1
005380,2000-05-16,11700,-2.5
005380,2000-05-17,11900,1.7
005380,2000-05-18,11350,-4.6
005380,2000-05-19,11100,-2.2
005380,2000-05-22,10700,-3.6
005380,2000-05-23,10500,-1.9
005380,2000-05-24,10500,0.0
005380,2000-05-25,11100,5.7
005380,2000-05-26,9800,-11.7
005380,2000-05-29,10000,2.0
005380,2000-05-30,10900,9.0
005380,2000-05-31,12100,11.0
005380,2000-06-01,12000,-0.8
005380,2000-06-02,13800,15.0
005380,2000-06-05,14200,2.9
005380,2000-06-07,13850,-2.5
005380,2000-06-08,14050,1.4
005380,2000-06-09,15300,8.9
005380,2000-06-12,16450,7.5
005380,2000-06-13,14500,-11.8
005380,2000-06-14,14400,-0.7
005380,2000-06-15,13900,-3.5
005380,2000-06-16,13900,0.0
005380,2000-06-19,14100,1.4
005380,2000-06-20,15700,11.4
005380,2000-06-21,16000,1.9
005380,2000-06-22,16200,1.2
005380,2000-06-23,16900,4.3
005380,2000-06-26,16900,0.0
005380,2000-06-27,16450,-2.7
005380,2000-06-28,15400,-6.4
005380,2000-06-29,14050,-8.8
005380,2000-06-30,14300,1.8
005380,2000-07-03,14500,1.4
005380,2000-07-04,14650,1.0
005380,2000-07-05,14700,0.3
005380,2000-07-06,15500,5.4
005380,2000-07-07,16000,3.2
005380,2000-07-10,15650,-2.2
005380,2000-07-11,15450,-1.3
005380,2000-07-12,15000,-2.9
005380,2000-07-13,15000,0.0
005380,2000-07-14,15000,0.0
005380,2000-07-18,14700,-2.0
005380,2000-07-19,14100,-4.1
005380,2000-07-20,14400,2.1
005380,2000-07-21,14300,-0.7
005380,2000-07-24,13600,-4.9
005380,2000-07-25,13000,-4.4
005380,2000-07-26,13400,3.1
005380,2000-07-27,14000,4.5
005380,2000-07-28,13950,-0.4
005380,2000-07-31,14950,7.2
005380,2000-08-01,15150,1.3
005380,2000-08-02,15300,1.0
005380,2000-08-03,15300,0.0
005380,2000-08-04,15200,-0.6
005380,2000-08-07,14200,-6.6
005380,2000-08-08,14700,3.5
005380,2000-08-09,16900,15.0
005380,2000-08-10,17450,3.2
005380,2000-08-11,17150,-1.7
005380,2000-08-14,17300,0.9
005380,2000-08-16,17000,-1.7
005380,2000-08-17,17550,3.2
005380,2000-08-18,17250,-1.7
005380,2000-08-21,16800,-2.6
005380,2000-08-22,16100,-4.2
005380,2000-08-23,16150,0.3
005380,2000-08-24,15900,-1.6
005380,2000-08-25,16700,5.0
005380,2000-08-28,16700,0.0
005380,2000-08-29,17250,3.3
005380,2000-08-30,16950,-1.7
005380,2000-08-31,16800,-0.9
005380,2000-09-01,17200,2.4
005380,2000-09-04,16750,-2.6
005380,2000-09-05,16800,0.3
005380,2000-09-06,16700,-0.6
005380,2000-09-07,15900,-4.8
005380,2000-09-08,16300,2.5
005380,2000-09-14,17050,4.6
005380,2000-09-15,16650,-2.4
005380,2000-09-18,14700,-11.7
005380,2000-09-19,12500,-15.0
005380,2000-09-20,12800,2.4
005380,2000-09-21,13300,3.9
005380,2000-09-22,13000,-2.3
005380,2000-09-25,13500,3.8
005380,2000-09-26,13450,-0.4
005380,2000-09-27,13650,1.5
005380,2000-09-28,14350,5.1
005380,2000-09-29,14500,1.0
005380,2000-10-02,13900,-4.1
005380,2000-10-04,14000,0.7
005380,2000-10-05,13850,-1.1
005380,2000-10-06,13150,-5.0
005380,2000-10-09,13750,4.6
005380,2000-10-10,13950,1.4
005380,2000-10-11,13700,-1.8
005380,2000-10-12,12600,-8.0
005380,2000-10-13,13450,6.8
005380,2000-10-16,13000,-3.4
005380,2000-10-17,11150,-14.2
005380,2000-10-18,11050,-0.9
005380,2000-10-19,10700,-3.2
005380,2000-10-20,11800,10.3
005380,2000-10-23,11150,-5.5
005380,2000-10-24,12100,8.5
005380,2000-10-25,12500,3.3
005380,2000-10-26,12450,-0.4
005380,2000-10-27,12050,-3.2
005380,2000-10-30,12500,3.7
005380,2000-10-31,13000,4.0
005380,2000-11-01,13900,6.9
005380,2000-11-02,14250,2.5
005380,2000-11-03,14100,-1.0
005380,2000-11-06,13600,-3.6
005380,2000-11-07,13950,2.6
005380,2000-11-08,15200,9.0
005380,2000-11-09,15450,1.6
005380,2000-11-10,15400,-0.3
005380,2000-11-13,14900,-3.2
005380,2000-11-14,15300,2.7
005380,2000-11-15,15250,-0.3
005380,2000-11-16,14150,-7.2
005380,2000-11-17,13450,-5.0
005380,2000-11-20,12850,-4.5
005380,2000-11-21,12450,-3.1
005380,2000-11-22,13000,4.4
005380,2000-11-23,12850,-1.2
005380,2000-11-24,13200,2.7
005380,2000-11-27,13550,2.6
005380,2000-11-28,13400,-1.1
005380,2000-11-29,13000,-3.0
005380,2000-11-30,13000,0.0
005380,2000-12-01,13500,3.8
005380,2000-12-04,12650,-6.3
005380,2000-12-05,13100,3.6
005380,2000-12-06,13100,0.0
005380,2000-12-07,13100,0.0
005380,2000-12-08,13050,-0.4
005380,2000-12-11,13400,2.7
005380,2000-12-12,12800,-4.5
005380,2000-12-13,12800,0.0
005380,2000-12-14,12700,-0.8
005380,2000-12-15,12500,-1.6
005380,2000-12-18,12500,0.0
005380,2000-12-19,11800,-5.6
005380,2000-12-20,10650,-9.8
005380,2000-12-21,11000,3.3
005380,2000-12-22,11300,2.7
005380,2000-12-26,12100,7.1
005380,2001-01-02,11700,-3.3
005380,2001-01-03,11900,1.7
005380,2001-01-04,12750,7.1
005380,2001-01-05,13650,7.1
005380,2001-01-08,14150,3.7
005380,2001-01-09,13700,-3.2
005380,2001-01-10,12100,-11.7
005380,2001-01-11,12100,0.0
005380,2001-01-12,13100,8.3
005380,2001-01-15,13100,0.0
005380,2001-01-16,13600,3.8
005380,2001-01-17,13800,1.5
005380,2001-01-18,14600,5.8
005380,2001-01-19,15500,6.2
